#quantity: log10(EW/Angstrom)
#line: HI1216
#z:13
#SPS: BPASSv2.2.1.binary
#IMF: ModSalpeter_300
log10(M*/Msun) N P16 P50 P84
8.10 1097 2.34 2.43 2.51
8.30 594 2.36 2.43 2.49
8.50 272 2.36 2.43 2.49
8.70 117 2.39 2.43 2.47
8.90 65 2.39 2.43 2.45
9.10 19 2.38 2.41 2.46
