#quantity: log10(EW/Angstrom)
#line: HI4340
#z:13
#SPS: BPASSv2.2.1.binary
#IMF: ModSalpeter_300
log10(M*/Msun) N P16 P50 P84
8.10 4599 1.58 1.78 1.91
8.30 2525 1.62 1.78 1.89
8.50 1406 1.63 1.77 1.88
8.70 752 1.66 1.77 1.86
8.90 334 1.68 1.77 1.84
9.10 144 1.66 1.75 1.83
9.30 69 1.69 1.76 1.83
9.50 22 1.65 1.72 1.79
