#quantity: log10(EW/Angstrom)
#line: HI4861
#z:13
#SPS: BPASSv2.2.1.binary
#IMF: ModSalpeter_300
log10(M*/Msun) N P16 P50 P84
8.10 60 2.18 2.28 2.40
8.30 22 2.27 2.32 2.43
8.50 13 2.27 2.33 2.39
