#quantity: log10(EW/Angstrom)
#line: OIII5007
#z:13
#SPS: BPASSv2.2.1.binary
#IMF: ModSalpeter_300
log10(M*/Msun) N P16 P50 P84
8.10 4599 2.38 2.64 2.84
8.30 2525 2.48 2.69 2.85
8.50 1406 2.53 2.72 2.86
8.70 752 2.61 2.76 2.88
8.90 334 2.68 2.78 2.88
9.10 144 2.68 2.78 2.88
9.30 69 2.71 2.80 2.90
9.50 22 2.71 2.77 2.85
